b_scan_name,hd_g1_g2,hd_g1_g3,hd_g2_g3,hd_g1_cnn,hd_g2_cnn,hd_g3_cnn
Eye2_7.png,0.007143082,0.023854902,0.01788527,0.0054656,0.007143082,0.019932901
Eye2_8.png,0.011785692,0.030891665,0.019105973,0.004733178,0.00816296,0.026859407
Eye2_9.png,0.007060389,0.013738817,0.01578251,0.010596491,0.005189957,0.020838584
Eye3_1.png,0.010454732,0.031482327,0.021027596,0.01324266,0.006741431,0.018373551
Eye3_10.png,0.017456055,0.034510459,0.017054404,0.017152848,0.007887317,0.017357611
Eye3_11.png,0.016546434,0.021697014,0.00570974,0.015132781,0.004130702,0.006768996
Eye3_12.png,0.005863313,0.018527123,0.015443863,0.011888073,0.006859564,0.015514743
Eye3_13.png,0.003799931,0.030860163,0.027792654,0.015317855,0.01222672,0.015565934
Eye3_14.png,0.028414819,0.050887569,0.022472751,0.023098853,0.008930822,0.027788716
Eye3_15.png,0.005477413,0.024433751,0.026312059,0.00800545,0.008922946,0.017751386
Eye3_16.png,0.010517736,0.021783644,0.026252993,0.012230658,0.008934759,0.01914535
Eye3_17.png,0.016853579,0.047847625,0.030994046,0.018534999,0.006832,0.029517389
Eye3_18.png,0.012604744,0.018231792,0.005682176,0.013845136,0.005957819,0.007804624
Eye3_19.png,0.015684066,0.030021421,0.014337355,0.016381048,0.009115896,0.014632686
Eye3_2.png,0.007399036,0.029741841,0.022571195,0.012655935,0.005721554,0.017479681
Eye3_20.png,0.008367723,0.038578157,0.030210433,0.010261782,0.004154328,0.02863927
Eye3_21.png,0.011049332,0.01946037,0.008411038,0.012561429,0.004788306,0.007599861
Eye3_22.png,0.011344664,0.014053837,0.003197455,0.013069399,0.005819997,0.006961946
Eye3_23.png,0.011494298,0.01953125,0.008052703,0.008552797,0.007178522,0.013309602
Eye3_24.png,0.009749874,0.026154549,0.016593687,0.022378245,0.013541929,0.009848318
Eye3_25.png,0.011639995,0.024114793,0.012474798,0.009801065,0.006485478,0.016329858
Eye3_3.png,0.003922001,0.020657447,0.018066406,0.008544922,0.006229524,0.012490549
Eye3_4.png,0.011836883,0.030080488,0.018243605,0.018511372,0.007714056,0.011569115
Eye3_5.png,0.004067698,0.021795457,0.018342049,0.008714245,0.005134829,0.015569871
Eye3_6.png,0.008277155,0.024992912,0.017471806,0.012057397,0.004370905,0.013880576
Eye3_7.png,0.011974704,0.026894846,0.020763766,0.013321415,0.00616652,0.015573809
Eye3_8.png,0.007568359,0.021712765,0.028343939,0.010151525,0.013183594,0.015404486
Eye3_9.png,0.016038464,0.044063445,0.028143114,0.019956527,0.006792622,0.024106918
Eye4_1.png,0.007343908,0.030025359,0.025193737,0.015892767,0.011762065,0.016030588
Eye4_10.png,0.00718246,0.028154927,0.021752142,0.007717994,0.006245275,0.021649761
Eye4_11.png,0.012774068,0.027450069,0.014676002,0.005713678,0.008556735,0.022460938
Eye4_12.png,0.013683688,0.020964592,0.00730453,0.00628859,0.010435043,0.016904769
Eye4_13.png,0.006119267,0.028036794,0.02476846,0.007769185,0.007989699,0.021039409
Eye4_14.png,0.008800876,0.016384986,0.011639995,0.007505355,0.008690619,0.012171591
Eye4_15.png,0.006264963,0.019326487,0.019755702,0.005536479,0.006327967,0.017050466
Eye4_16.png,0.004268523,0.013860887,0.011608493,0.006343718,0.006390972,0.015361171
Eye4_17.png,0.015479303,0.035802041,0.020322738,0.0122976,0.008025139,0.023764333
Eye4_18.png,0.022098664,0.014073526,0.008056641,0.007139144,0.020842521,0.01308515
Eye4_19.png,0.023791898,0.017688382,0.007647114,0.008178711,0.018755513,0.013250536
Eye4_2.png,0.018452306,0.015558058,0.005012758,0.010005828,0.011636057,0.009521484
Eye4_20.png,0.012959142,0.030887727,0.017928585,0.011214718,0.004847373,0.019680885
Eye4_21.png,0.028225806,0.02934019,0.00308326,0.008371661,0.020043158,0.021157542
Eye4_22.png,0.034892421,0.024418,0.011545489,0.0109312,0.023984848,0.013589182
Eye4_23.png,0.015955771,0.024772398,0.012778005,0.01269925,0.006438225,0.015751008
Eye4_24.png,0.009281282,0.016455866,0.009127709,0.014896516,0.014160156,0.019712387
Eye4_25.png,0.010490171,0.019054782,0.008572486,0.011013892,0.007950321,0.013152092
Eye4_3.png,0.017873456,0.024705456,0.007099767,0.021059098,0.006958008,0.00555223
Eye4_4.png,0.010076707,0.029576455,0.020066784,0.013077274,0.006843813,0.016680318
